Title,Best Picture,Prod Company,Year,imdbRating,Country_x,Country_y,Popularity,Rated,Release Date,Revenue,Budget,Runtime,Genre,Best Actor,Best Actress,Best Director,Best Supporting Actor,Best Supporting Actress
Saving Private Ryan,0,"Steven Spielberg, Ian Bryce, Mark Gordon and Gary Levinsohn, Producers",1998,8.6,USA,USA,21.101999999999997,R,07,481840909.0,70000000.0,169.0,Drama,0.0,0.0,1.0,0.0,0.0
Saving Private Ryan,0,"Steven Spielberg, Ian Bryce, Mark Gordon and Gary Levinsohn, Producers",1998,8.6,USA,USA,21.101999999999997,R,07,481840909.0,70000000.0,169.0,War,0.0,0.0,1.0,0.0,0.0
Shakespeare in Love,1,"David Parfitt, Donna Gigliotti, Harvey Weinstein, Edward Zwick and Marc Norman, Producers",1998,7.1,"USA, UK","USA, UK",9.273,R,12,289317794.0,25000000.0,122.0,Comedy,0.0,1.0,0.0,0.0,1.0
Shakespeare in Love,1,"David Parfitt, Donna Gigliotti, Harvey Weinstein, Edward Zwick and Marc Norman, Producers",1998,7.1,"USA, UK","USA, UK",9.273,R,12,289317794.0,25000000.0,122.0,Drama,0.0,1.0,0.0,0.0,1.0
Shakespeare in Love,1,"David Parfitt, Donna Gigliotti, Harvey Weinstein, Edward Zwick and Marc Norman, Producers",1998,7.1,"USA, UK","USA, UK",9.273,R,12,289317794.0,25000000.0,122.0,History,0.0,1.0,0.0,0.0,1.0
Shakespeare in Love,1,"David Parfitt, Donna Gigliotti, Harvey Weinstein, Edward Zwick and Marc Norman, Producers",1998,7.1,"USA, UK","USA, UK",9.273,R,12,289317794.0,25000000.0,122.0,Romance,0.0,1.0,0.0,0.0,1.0
The Thin Red Line,0,"Robert Michael Geisler, John Roberdeau and Grant Hill, Producers",1998,7.6,USA,USA,9.342,R,12,98126565.0,52000000.0,171.0,Drama,0.0,0.0,0.0,0.0,0.0
The Thin Red Line,0,"Robert Michael Geisler, John Roberdeau and Grant Hill, Producers",1998,7.6,USA,USA,9.342,R,12,98126565.0,52000000.0,171.0,War,0.0,0.0,0.0,0.0,0.0
American Beauty,1,"Bruce Cohen and Dan Jinks, Producers",1999,8.4,USA,USA,16.105999999999998,R,09,356296601.0,15000000.0,122.0,Drama,1.0,0.0,1.0,0.0,0.0
The Cider House Rules,0,"Richard N. Gladstein, Producer",1999,7.4,USA,USA,6.327999999999999,PG-13,12,88545092.0,24000000.0,126.0,Drama,0.0,0.0,0.0,1.0,0.0
The Cider House Rules,0,"Richard N. Gladstein, Producer",1999,7.4,USA,USA,6.327999999999999,PG-13,12,88545092.0,24000000.0,126.0,Romance,0.0,0.0,0.0,1.0,0.0
The Green Mile,0,"David Valdes and Frank Darabont, Producers",1999,8.5,USA,USA,22.026999999999997,R,12,284600000.0,60000000.0,189.0,Crime,0.0,0.0,0.0,0.0,0.0
The Green Mile,0,"David Valdes and Frank Darabont, Producers",1999,8.5,USA,USA,22.026999999999997,R,12,284600000.0,60000000.0,189.0,Drama,0.0,0.0,0.0,0.0,0.0
The Green Mile,0,"David Valdes and Frank Darabont, Producers",1999,8.5,USA,USA,22.026999999999997,R,12,284600000.0,60000000.0,189.0,Fantasy,0.0,0.0,0.0,0.0,0.0
The Green Mile,0,"David Valdes and Frank Darabont, Producers",1999,8.5,USA,USA,22.026999999999997,R,12,284600000.0,60000000.0,189.0,Mystery,0.0,0.0,0.0,0.0,0.0
The Insider,0,"Michael Mann and Pieter Jan Brugge, Producers",1999,7.9,USA,USA,7.1579999999999995,R,10,60289912.0,90000000.0,157.0,Biography,0.0,0.0,0.0,0.0,0.0
The Insider,0,"Michael Mann and Pieter Jan Brugge, Producers",1999,7.9,USA,USA,7.1579999999999995,R,10,60289912.0,90000000.0,157.0,Drama,0.0,0.0,0.0,0.0,0.0
The Insider,0,"Michael Mann and Pieter Jan Brugge, Producers",1999,7.9,USA,USA,7.1579999999999995,R,10,60289912.0,90000000.0,157.0,Thriller,0.0,0.0,0.0,0.0,0.0
The Sixth Sense,0,"Frank Marshall, Kathleen Kennedy and Barry Mendel, Producers",1999,8.1,USA,USA,18.56,PG-13,08,672806292.0,40000000.0,107.0,Drama,0.0,0.0,0.0,0.0,0.0
The Sixth Sense,0,"Frank Marshall, Kathleen Kennedy and Barry Mendel, Producers",1999,8.1,USA,USA,18.56,PG-13,08,672806292.0,40000000.0,107.0,Mystery,0.0,0.0,0.0,0.0,0.0
The Sixth Sense,0,"Frank Marshall, Kathleen Kennedy and Barry Mendel, Producers",1999,8.1,USA,USA,18.56,PG-13,08,672806292.0,40000000.0,107.0,Thriller,0.0,0.0,0.0,0.0,0.0
Chocolat,0,"David Brown, Kit Golden and Leslie Holleran, Producers",2000,7.3,"UK, USA","UK, USA",9.779,PG-13,12,152500343.0,25000000.0,121.0,Drama,0.0,0.0,0.0,0.0,0.0
Chocolat,0,"David Brown, Kit Golden and Leslie Holleran, Producers",2000,7.3,"UK, USA","UK, USA",9.779,PG-13,12,152500343.0,25000000.0,121.0,Romance,0.0,0.0,0.0,0.0,0.0
"Crouching Tiger, Hidden Dragon",0,"Bill Kong, Hsu Li Kong and Ang Lee, Producers",2000,7.9,"Taiwan, Hong Kong, USA, China","Taiwan, Hong Kong, USA, China",12.860999999999999,PG-13,07,213525736.0,17000000.0,120.0,Action,0.0,0.0,0.0,0.0,0.0
"Crouching Tiger, Hidden Dragon",0,"Bill Kong, Hsu Li Kong and Ang Lee, Producers",2000,7.9,"Taiwan, Hong Kong, USA, China","Taiwan, Hong Kong, USA, China",12.860999999999999,PG-13,07,213525736.0,17000000.0,120.0,Adventure,0.0,0.0,0.0,0.0,0.0
"Crouching Tiger, Hidden Dragon",0,"Bill Kong, Hsu Li Kong and Ang Lee, Producers",2000,7.9,"Taiwan, Hong Kong, USA, China","Taiwan, Hong Kong, USA, China",12.860999999999999,PG-13,07,213525736.0,17000000.0,120.0,Fantasy,0.0,0.0,0.0,0.0,0.0
"Crouching Tiger, Hidden Dragon",0,"Bill Kong, Hsu Li Kong and Ang Lee, Producers",2000,7.9,"Taiwan, Hong Kong, USA, China","Taiwan, Hong Kong, USA, China",12.860999999999999,PG-13,07,213525736.0,17000000.0,120.0,Romance,0.0,0.0,0.0,0.0,0.0
Erin Brockovich,0,"Danny DeVito, Michael Shamberg and Stacey Sher, Producers",2000,7.3,USA,USA,10.549000000000001,R,03,256271286.0,52000000.0,131.0,Biography,0.0,1.0,0.0,0.0,0.0
Erin Brockovich,0,"Danny DeVito, Michael Shamberg and Stacey Sher, Producers",2000,7.3,USA,USA,10.549000000000001,R,03,256271286.0,52000000.0,131.0,Drama,0.0,1.0,0.0,0.0,0.0
Gladiator,1,"Douglas Wick, David Franzoni and Branko Lustig, Producers",2000,8.5,"USA, UK","USA, UK",17.199,R,05,457640427.0,103000000.0,155.0,Action,1.0,0.0,0.0,0.0,0.0
Gladiator,1,"Douglas Wick, David Franzoni and Branko Lustig, Producers",2000,8.5,"USA, UK","USA, UK",17.199,R,05,457640427.0,103000000.0,155.0,Adventure,1.0,0.0,0.0,0.0,0.0
Gladiator,1,"Douglas Wick, David Franzoni and Branko Lustig, Producers",2000,8.5,"USA, UK","USA, UK",17.199,R,05,457640427.0,103000000.0,155.0,Drama,1.0,0.0,0.0,0.0,0.0
Traffic,0,"Edward Zwick, Marshall Herskovitz and Laura Bickford, Producers",2000,7.6,"USA, Germany","USA, Germany",7.771,R,12,207515725.0,48000000.0,147.0,Crime,0.0,0.0,1.0,1.0,0.0
Traffic,0,"Edward Zwick, Marshall Herskovitz and Laura Bickford, Producers",2000,7.6,"USA, Germany","USA, Germany",7.771,R,12,207515725.0,48000000.0,147.0,Drama,0.0,0.0,1.0,1.0,0.0
Traffic,0,"Edward Zwick, Marshall Herskovitz and Laura Bickford, Producers",2000,7.6,"USA, Germany","USA, Germany",7.771,R,12,207515725.0,48000000.0,147.0,Thriller,0.0,0.0,1.0,1.0,0.0
A Beautiful Mind,1,"Brian Grazer and Ron Howard, Producers",2001,8.2,USA,USA,13.619000000000002,PG-13,12,313542341.0,60000000.0,135.0,Biography,0.0,0.0,1.0,0.0,1.0
A Beautiful Mind,1,"Brian Grazer and Ron Howard, Producers",2001,8.2,USA,USA,13.619000000000002,PG-13,12,313542341.0,60000000.0,135.0,Drama,0.0,0.0,1.0,0.0,1.0
Gosford Park,0,"Robert Altman, Bob Balaban and David Levy, Producers",2001,7.3,"UK, USA, Italy","UK, USA, Italy",7.971,R,11,87754044.0,19800000.0,131.0,Comedy,0.0,0.0,0.0,0.0,0.0
Gosford Park,0,"Robert Altman, Bob Balaban and David Levy, Producers",2001,7.3,"UK, USA, Italy","UK, USA, Italy",7.971,R,11,87754044.0,19800000.0,131.0,Drama,0.0,0.0,0.0,0.0,0.0
Gosford Park,0,"Robert Altman, Bob Balaban and David Levy, Producers",2001,7.3,"UK, USA, Italy","UK, USA, Italy",7.971,R,11,87754044.0,19800000.0,131.0,Mystery,0.0,0.0,0.0,0.0,0.0
In the Bedroom,0,"Graham Leader, Ross Katz and Todd Field, Producers",2001,7.4,USA,USA,7.506,R,11,0.0,1700000.0,130.0,Crime,0.0,0.0,0.0,0.0,0.0
In the Bedroom,0,"Graham Leader, Ross Katz and Todd Field, Producers",2001,7.4,USA,USA,7.506,R,11,0.0,1700000.0,130.0,Drama,0.0,0.0,0.0,0.0,0.0
The Lord of the Rings: The Fellowship of the Ring,0,"Peter Jackson, Fran Walsh and Barrie M. Osborne, Producers",2001,8.8,"New Zealand, USA","New Zealand, USA",34.878,PG-13,12,871368364.0,93000000.0,178.0,Adventure,0.0,0.0,0.0,0.0,0.0
The Lord of the Rings: The Fellowship of the Ring,0,"Peter Jackson, Fran Walsh and Barrie M. Osborne, Producers",2001,8.8,"New Zealand, USA","New Zealand, USA",34.878,PG-13,12,871368364.0,93000000.0,178.0,Drama,0.0,0.0,0.0,0.0,0.0
The Lord of the Rings: The Fellowship of the Ring,0,"Peter Jackson, Fran Walsh and Barrie M. Osborne, Producers",2001,8.8,"New Zealand, USA","New Zealand, USA",34.878,PG-13,12,871368364.0,93000000.0,178.0,Fantasy,0.0,0.0,0.0,0.0,0.0
Moulin Rouge 2001,0,"Martin Brown, Baz Luhrmann and Fred Baron, Producers",2001,7.6,"Australia, USA","Australia, USA",11.251,PG-13,03,179213434.0,52500000.0,127.0,Drama,0.0,0.0,0.0,0.0,0.0
Moulin Rouge 2001,0,"Martin Brown, Baz Luhrmann and Fred Baron, Producers",2001,7.6,"Australia, USA","Australia, USA",11.251,PG-13,03,179213434.0,52500000.0,127.0,Musical,0.0,0.0,0.0,0.0,0.0
Moulin Rouge 2001,0,"Martin Brown, Baz Luhrmann and Fred Baron, Producers",2001,7.6,"Australia, USA","Australia, USA",11.251,PG-13,03,179213434.0,52500000.0,127.0,Romance,0.0,0.0,0.0,0.0,0.0
Chicago,1,"Martin Richards, Producer",2002,7.2,"USA, Germany, Canada","USA, Germany, Canada",7.726,PG-13,12,306776732.0,45000000.0,113.0,Comedy,0.0,0.0,0.0,0.0,1.0
Chicago,1,"Martin Richards, Producer",2002,7.2,"USA, Germany, Canada","USA, Germany, Canada",7.726,PG-13,12,306776732.0,45000000.0,113.0,Crime,0.0,0.0,0.0,0.0,1.0
Chicago,1,"Martin Richards, Producer",2002,7.2,"USA, Germany, Canada","USA, Germany, Canada",7.726,PG-13,12,306776732.0,45000000.0,113.0,Musical,0.0,0.0,0.0,0.0,1.0
Gangs of New York,0,"Alberto Grimaldi and Harvey Weinstein, Producers",2002,7.5,"USA, Italy","USA, Italy",10.597000000000001,R,12,193772504.0,100000000.0,167.0,Crime,0.0,0.0,0.0,0.0,0.0
Gangs of New York,0,"Alberto Grimaldi and Harvey Weinstein, Producers",2002,7.5,"USA, Italy","USA, Italy",10.597000000000001,R,12,193772504.0,100000000.0,167.0,Drama,0.0,0.0,0.0,0.0,0.0
The Hours,0,"Scott Rudin and Robert Fox, Producers",2002,7.6,"USA, UK","USA, UK",10.1,PG-13,12,41597830.0,25000000.0,114.0,Drama,0.0,1.0,0.0,0.0,0.0
The Hours,0,"Scott Rudin and Robert Fox, Producers",2002,7.6,"USA, UK","USA, UK",10.1,PG-13,12,41597830.0,25000000.0,114.0,Romance,0.0,1.0,0.0,0.0,0.0
The Lord of the Rings: The Two Towers,0,"Barrie M. Osborne, Fran Walsh and Peter Jackson, Producers",2002,8.7,"New Zealand, USA","New Zealand, USA",26.398000000000003,PG-13,12,926287400.0,79000000.0,179.0,Adventure,0.0,0.0,0.0,0.0,0.0
The Lord of the Rings: The Two Towers,0,"Barrie M. Osborne, Fran Walsh and Peter Jackson, Producers",2002,8.7,"New Zealand, USA","New Zealand, USA",26.398000000000003,PG-13,12,926287400.0,79000000.0,179.0,Drama,0.0,0.0,0.0,0.0,0.0
The Lord of the Rings: The Two Towers,0,"Barrie M. Osborne, Fran Walsh and Peter Jackson, Producers",2002,8.7,"New Zealand, USA","New Zealand, USA",26.398000000000003,PG-13,12,926287400.0,79000000.0,179.0,Fantasy,0.0,0.0,0.0,0.0,0.0
The Pianist,0,"Roman Polanski, Robert Benmussa and Alain Sarde, Producers",2002,8.5,"France, Poland, Germany, UK, USA","France, Poland, Germany, UK, USA",16.422,R,09,120072577.0,35000000.0,150.0,Biography,1.0,0.0,1.0,0.0,0.0
The Pianist,0,"Roman Polanski, Robert Benmussa and Alain Sarde, Producers",2002,8.5,"France, Poland, Germany, UK, USA","France, Poland, Germany, UK, USA",16.422,R,09,120072577.0,35000000.0,150.0,Drama,1.0,0.0,1.0,0.0,0.0
The Pianist,0,"Roman Polanski, Robert Benmussa and Alain Sarde, Producers",2002,8.5,"France, Poland, Germany, UK, USA","France, Poland, Germany, UK, USA",16.422,R,09,120072577.0,35000000.0,150.0,Music,1.0,0.0,1.0,0.0,0.0
The Pianist,0,"Roman Polanski, Robert Benmussa and Alain Sarde, Producers",2002,8.5,"France, Poland, Germany, UK, USA","France, Poland, Germany, UK, USA",16.422,R,09,120072577.0,35000000.0,150.0,War,1.0,0.0,1.0,0.0,0.0
The Lord of the Rings: The Return of the King,1,"Barrie M. Osborne, Peter Jackson and Fran Walsh, Producers",2003,8.9,"New Zealand, USA","New Zealand, USA",30.81,PG-13,12,1118888979.0,94000000.0,201.0,Action,0.0,0.0,1.0,0.0,0.0
The Lord of the Rings: The Return of the King,1,"Barrie M. Osborne, Peter Jackson and Fran Walsh, Producers",2003,8.9,"New Zealand, USA","New Zealand, USA",30.81,PG-13,12,1118888979.0,94000000.0,201.0,Adventure,0.0,0.0,1.0,0.0,0.0
The Lord of the Rings: The Return of the King,1,"Barrie M. Osborne, Peter Jackson and Fran Walsh, Producers",2003,8.9,"New Zealand, USA","New Zealand, USA",30.81,PG-13,12,1118888979.0,94000000.0,201.0,Drama,0.0,0.0,1.0,0.0,0.0
The Lord of the Rings: The Return of the King,1,"Barrie M. Osborne, Peter Jackson and Fran Walsh, Producers",2003,8.9,"New Zealand, USA","New Zealand, USA",30.81,PG-13,12,1118888979.0,94000000.0,201.0,Fantasy,0.0,0.0,1.0,0.0,0.0
Lost in Translation,0,"Ross Katz and Sofia Coppola, Producers",2003,7.8,"USA, Japan","USA, Japan",12.747,R,08,119723856.0,4000000.0,102.0,Drama,0.0,0.0,0.0,0.0,0.0
Master and Commander: The Far Side of the World,0,"Samuel Goldwyn, Jr., Peter Weir and Duncan Henderson, Producers",2003,7.4,USA,USA,15.765999999999998,PG-13,11,212011111.0,150000000.0,138.0,Action,0.0,0.0,0.0,0.0,0.0
Master and Commander: The Far Side of the World,0,"Samuel Goldwyn, Jr., Peter Weir and Duncan Henderson, Producers",2003,7.4,USA,USA,15.765999999999998,PG-13,11,212011111.0,150000000.0,138.0,Adventure,0.0,0.0,0.0,0.0,0.0
Master and Commander: The Far Side of the World,0,"Samuel Goldwyn, Jr., Peter Weir and Duncan Henderson, Producers",2003,7.4,USA,USA,15.765999999999998,PG-13,11,212011111.0,150000000.0,138.0,Drama,0.0,0.0,0.0,0.0,0.0
Master and Commander: The Far Side of the World,0,"Samuel Goldwyn, Jr., Peter Weir and Duncan Henderson, Producers",2003,7.4,USA,USA,15.765999999999998,PG-13,11,212011111.0,150000000.0,138.0,History,0.0,0.0,0.0,0.0,0.0
Master and Commander: The Far Side of the World,0,"Samuel Goldwyn, Jr., Peter Weir and Duncan Henderson, Producers",2003,7.4,USA,USA,15.765999999999998,PG-13,11,212011111.0,150000000.0,138.0,War,0.0,0.0,0.0,0.0,0.0
Mystic River,0,"Robert Lorenz, Judie G. Hoyt and Clint Eastwood, Producers",2003,8.0,"USA, Australia","USA, Australia",12.088,R,10,156822020.0,25000000.0,138.0,Crime,1.0,0.0,0.0,1.0,0.0
Mystic River,0,"Robert Lorenz, Judie G. Hoyt and Clint Eastwood, Producers",2003,8.0,"USA, Australia","USA, Australia",12.088,R,10,156822020.0,25000000.0,138.0,Drama,1.0,0.0,0.0,1.0,0.0
Mystic River,0,"Robert Lorenz, Judie G. Hoyt and Clint Eastwood, Producers",2003,8.0,"USA, Australia","USA, Australia",12.088,R,10,156822020.0,25000000.0,138.0,Mystery,1.0,0.0,0.0,1.0,0.0
Mystic River,0,"Robert Lorenz, Judie G. Hoyt and Clint Eastwood, Producers",2003,8.0,"USA, Australia","USA, Australia",12.088,R,10,156822020.0,25000000.0,138.0,Thriller,1.0,0.0,0.0,1.0,0.0
Seabiscuit,0,"Kathleen Kennedy, Frank Marshall and Gary Ross, Producers",2003,7.3,USA,USA,7.692,PG-13,07,148336445.0,87000000.0,141.0,Drama,0.0,0.0,0.0,0.0,0.0
Seabiscuit,0,"Kathleen Kennedy, Frank Marshall and Gary Ross, Producers",2003,7.3,USA,USA,7.692,PG-13,07,148336445.0,87000000.0,141.0,History,0.0,0.0,0.0,0.0,0.0
Seabiscuit,0,"Kathleen Kennedy, Frank Marshall and Gary Ross, Producers",2003,7.3,USA,USA,7.692,PG-13,07,148336445.0,87000000.0,141.0,Sport,0.0,0.0,0.0,0.0,0.0
The Aviator,0,"Michael Mann and Graham King, Producers",2004,7.5,"Germany, USA","Germany, USA",13.814,PG-13,12,102000000.0,110000000.0,170.0,Biography,0.0,0.0,0.0,0.0,1.0
The Aviator,0,"Michael Mann and Graham King, Producers",2004,7.5,"Germany, USA","Germany, USA",13.814,PG-13,12,102000000.0,110000000.0,170.0,Drama,0.0,0.0,0.0,0.0,1.0
Finding Neverland,0,"Richard N. Gladstein and Nellie Bellflower, Producers",2004,7.7,"USA, UK","USA, UK",12.937999999999999,PG,10,116766556.0,25000000.0,106.0,Biography,0.0,0.0,0.0,0.0,0.0
Finding Neverland,0,"Richard N. Gladstein and Nellie Bellflower, Producers",2004,7.7,"USA, UK","USA, UK",12.937999999999999,PG,10,116766556.0,25000000.0,106.0,Drama,0.0,0.0,0.0,0.0,0.0
Finding Neverland,0,"Richard N. Gladstein and Nellie Bellflower, Producers",2004,7.7,"USA, UK","USA, UK",12.937999999999999,PG,10,116766556.0,25000000.0,106.0,Family,0.0,0.0,0.0,0.0,0.0
Million Dollar Baby,1,"Clint Eastwood, Albert S. Ruddy and Tom Rosenberg, Producers",2004,8.1,USA,USA,11.5,PG-13,12,216763646.0,30000000.0,132.0,Drama,0.0,1.0,1.0,1.0,0.0
Million Dollar Baby,1,"Clint Eastwood, Albert S. Ruddy and Tom Rosenberg, Producers",2004,8.1,USA,USA,11.5,PG-13,12,216763646.0,30000000.0,132.0,Sport,0.0,1.0,1.0,1.0,0.0
Ray,0,"Taylor Hackford, Stuart Benjamin and Howard Baldwin, Producers",2004,7.7,USA,USA,7.002000000000001,PG-13,10,124731534.0,40000000.0,152.0,Biography,1.0,0.0,0.0,0.0,0.0
Ray,0,"Taylor Hackford, Stuart Benjamin and Howard Baldwin, Producers",2004,7.7,USA,USA,7.002000000000001,PG-13,10,124731534.0,40000000.0,152.0,Drama,1.0,0.0,0.0,0.0,0.0
Ray,0,"Taylor Hackford, Stuart Benjamin and Howard Baldwin, Producers",2004,7.7,USA,USA,7.002000000000001,PG-13,10,124731534.0,40000000.0,152.0,Music,1.0,0.0,0.0,0.0,0.0
Sideways,0,"Michael London, Producer",2004,7.5,"USA, Hungary","USA, Hungary",6.651,R,10,109502303.0,16000000.0,127.0,Comedy,0.0,0.0,0.0,0.0,0.0
Sideways,0,"Michael London, Producer",2004,7.5,"USA, Hungary","USA, Hungary",6.651,R,10,109502303.0,16000000.0,127.0,Drama,0.0,0.0,0.0,0.0,0.0
Sideways,0,"Michael London, Producer",2004,7.5,"USA, Hungary","USA, Hungary",6.651,R,10,109502303.0,16000000.0,127.0,Romance,0.0,0.0,0.0,0.0,0.0
Brokeback Mountain,0,"Diana Ossana and James Schamus, Producers",2005,7.7,"USA, Canada","USA, Canada",12.388,R,09,178043761.0,14000000.0,134.0,Drama,0.0,0.0,1.0,0.0,0.0
Brokeback Mountain,0,"Diana Ossana and James Schamus, Producers",2005,7.7,"USA, Canada","USA, Canada",12.388,R,09,178043761.0,14000000.0,134.0,Romance,0.0,0.0,1.0,0.0,0.0
Capote,0,"Caroline Baron, William Vince and Michael Ohoven, Producers",2005,7.4,"USA, Canada","USA, Canada",7.327999999999999,R,09,49084830.0,7000000.0,114.0,Biography,1.0,0.0,0.0,0.0,0.0
Capote,0,"Caroline Baron, William Vince and Michael Ohoven, Producers",2005,7.4,"USA, Canada","USA, Canada",7.327999999999999,R,09,49084830.0,7000000.0,114.0,Crime,1.0,0.0,0.0,0.0,0.0
Capote,0,"Caroline Baron, William Vince and Michael Ohoven, Producers",2005,7.4,"USA, Canada","USA, Canada",7.327999999999999,R,09,49084830.0,7000000.0,114.0,Drama,1.0,0.0,0.0,0.0,0.0
Capote,0,"Caroline Baron, William Vince and Michael Ohoven, Producers",2005,7.4,"USA, Canada","USA, Canada",7.327999999999999,R,09,49084830.0,7000000.0,114.0,History,1.0,0.0,0.0,0.0,0.0
Crash,1,"Paul Haggis and Cathy Schulman, Producers",2005,7.8,"USA, Germany","USA, Germany",12.989,R,05,98410061.0,6500000.0,112.0,Crime,0.0,0.0,0.0,0.0,0.0
Crash,1,"Paul Haggis and Cathy Schulman, Producers",2005,7.8,"USA, Germany","USA, Germany",12.989,R,05,98410061.0,6500000.0,112.0,Drama,0.0,0.0,0.0,0.0,0.0
Crash,1,"Paul Haggis and Cathy Schulman, Producers",2005,7.8,"USA, Germany","USA, Germany",12.989,R,05,98410061.0,6500000.0,112.0,Thriller,0.0,0.0,0.0,0.0,0.0
"Good Night, and Good Luck.",0,"Grant Heslov, Producer",2005,7.5,"USA, France, UK, Japan","USA, France, UK, Japan",6.167000000000001,PG,09,54600000.0,7000000.0,93.0,Biography,0.0,0.0,0.0,0.0,0.0
"Good Night, and Good Luck.",0,"Grant Heslov, Producer",2005,7.5,"USA, France, UK, Japan","USA, France, UK, Japan",6.167000000000001,PG,09,54600000.0,7000000.0,93.0,Drama,0.0,0.0,0.0,0.0,0.0
"Good Night, and Good Luck.",0,"Grant Heslov, Producer",2005,7.5,"USA, France, UK, Japan","USA, France, UK, Japan",6.167000000000001,PG,09,54600000.0,7000000.0,93.0,History,0.0,0.0,0.0,0.0,0.0
Munich,0,"Kathleen Kennedy, Steven Spielberg and Barry Mendel, Producers",2005,7.6,"France, Canada, USA","France, Canada, USA",8.78,R,12,130358911.0,70000000.0,164.0,Drama,0.0,0.0,0.0,0.0,0.0
Munich,0,"Kathleen Kennedy, Steven Spielberg and Barry Mendel, Producers",2005,7.6,"France, Canada, USA","France, Canada, USA",8.78,R,12,130358911.0,70000000.0,164.0,History,0.0,0.0,0.0,0.0,0.0
Munich,0,"Kathleen Kennedy, Steven Spielberg and Barry Mendel, Producers",2005,7.6,"France, Canada, USA","France, Canada, USA",8.78,R,12,130358911.0,70000000.0,164.0,Thriller,0.0,0.0,0.0,0.0,0.0
Babel,0,"Alejandro González Iñárritu, Jon Kilik and Steve Golin, Producers",2006,7.5,"France, USA, Mexico","France, USA, Mexico",13.539000000000001,R,09,135330182.0,25000000.0,143.0,Drama,0.0,0.0,0.0,0.0,0.0
The Departed,1,"Graham King, Producer",2006,8.5,"USA, Hong Kong","USA, Hong Kong",12.623,R,10,289847354.0,90000000.0,151.0,Crime,0.0,0.0,1.0,0.0,0.0
The Departed,1,"Graham King, Producer",2006,8.5,"USA, Hong Kong","USA, Hong Kong",12.623,R,10,289847354.0,90000000.0,151.0,Drama,0.0,0.0,1.0,0.0,0.0
The Departed,1,"Graham King, Producer",2006,8.5,"USA, Hong Kong","USA, Hong Kong",12.623,R,10,289847354.0,90000000.0,151.0,Thriller,0.0,0.0,1.0,0.0,0.0
Letters from Iwo Jima,0,"Clint Eastwood, Steven Spielberg and Robert Lorenz, Producers",2006,7.9,USA,USA,8.922,R,12,68673228.0,19000000.0,141.0,Drama,0.0,0.0,0.0,0.0,0.0
Letters from Iwo Jima,0,"Clint Eastwood, Steven Spielberg and Robert Lorenz, Producers",2006,7.9,USA,USA,8.922,R,12,68673228.0,19000000.0,141.0,History,0.0,0.0,0.0,0.0,0.0
Letters from Iwo Jima,0,"Clint Eastwood, Steven Spielberg and Robert Lorenz, Producers",2006,7.9,USA,USA,8.922,R,12,68673228.0,19000000.0,141.0,War,0.0,0.0,0.0,0.0,0.0
Little Miss Sunshine,0,"David T. Friendly, Peter Saraf and Marc Turtletaub, Producers",2006,7.8,USA,USA,6.465,R,07,100523181.0,8000000.0,102.0,Comedy,0.0,0.0,0.0,1.0,0.0
Little Miss Sunshine,0,"David T. Friendly, Peter Saraf and Marc Turtletaub, Producers",2006,7.8,USA,USA,6.465,R,07,100523181.0,8000000.0,102.0,Drama,0.0,0.0,0.0,1.0,0.0
The Queen,0,"Andy Harries, Christine Langan and Tracey Seaward, Producers",2006,7.3,"UK, USA, France, Italy","UK, USA, France, Italy",10.622,PG-13,09,123384128.0,15000000.0,103.0,Biography,0.0,1.0,0.0,0.0,0.0
The Queen,0,"Andy Harries, Christine Langan and Tracey Seaward, Producers",2006,7.3,"UK, USA, France, Italy","UK, USA, France, Italy",10.622,PG-13,09,123384128.0,15000000.0,103.0,Drama,0.0,1.0,0.0,0.0,0.0
The Queen,0,"Andy Harries, Christine Langan and Tracey Seaward, Producers",2006,7.3,"UK, USA, France, Italy","UK, USA, France, Italy",10.622,PG-13,09,123384128.0,15000000.0,103.0,History,0.0,1.0,0.0,0.0,0.0
Atonement,0,"Tim Bevan, Eric Fellner and Paul Webster, Producers",2007,7.8,"UK, France, USA","UK, France, USA",10.853,R,08,129266061.0,30000000.0,123.0,Drama,0.0,0.0,0.0,0.0,0.0
Atonement,0,"Tim Bevan, Eric Fellner and Paul Webster, Producers",2007,7.8,"UK, France, USA","UK, France, USA",10.853,R,08,129266061.0,30000000.0,123.0,Mystery,0.0,0.0,0.0,0.0,0.0
Atonement,0,"Tim Bevan, Eric Fellner and Paul Webster, Producers",2007,7.8,"UK, France, USA","UK, France, USA",10.853,R,08,129266061.0,30000000.0,123.0,Romance,0.0,0.0,0.0,0.0,0.0
Atonement,0,"Tim Bevan, Eric Fellner and Paul Webster, Producers",2007,7.8,"UK, France, USA","UK, France, USA",10.853,R,08,129266061.0,30000000.0,123.0,War,0.0,0.0,0.0,0.0,0.0
Juno,0,"Lianne Halfon, Mason Novick and Russell Smith, Producers",2007,7.5,USA,USA,9.567,PG-13,12,231411584.0,7500000.0,96.0,Comedy,0.0,0.0,0.0,0.0,0.0
Juno,0,"Lianne Halfon, Mason Novick and Russell Smith, Producers",2007,7.5,USA,USA,9.567,PG-13,12,231411584.0,7500000.0,96.0,Drama,0.0,0.0,0.0,0.0,0.0
Michael Clayton,0,"Sydney Pollack, Jennifer Fox and Kerry Orent, Producers",2007,7.3,USA,USA,8.732000000000001,R,09,92991835.0,25000000.0,119.0,Crime,0.0,0.0,0.0,0.0,1.0
